CIFILE	CISOPT	CITX40	CITX15	CIKEY1	CIAGG1	CIDSC1	CIKEY2	CIAGG2	CIDSC2	CIKEY3	CIAGG3	CIDSC3	CIKEY4	CIAGG4	CIDSC4	CIKEY5	CIAGG5	CIDSC5	CIKEY6	CIAGG6	CIDSC6	CIKEY7	CIAGG7	CIDSC7	CIKEY8	CIAGG8	CIDSC8	CIKEY9	CIAGG9	CIDSC9	CIKE10	CIAG10	CIDS10	CIKE11	CIAG11	CIDS11	CIKE12	CIAG12	CIDS12	CIKE13	CIAG13	CIDS13	CIKE14	CIAG14	CIDS14	CIKE15	CIAG15	CIDS15	CISEL1	CISOK1	CIOPR1	CIVAL1	CISEL2	CISOK2	CIOPR2	CIVAL2	CISEL3	CISOK3	CIOPR3	CIVAL3	CISEL4	CISOK4	CIOPR4	CIVAL4	CISEL5	CISOK5	CIOPR5	CIVAL5	CISEL6	CISOK6	CIOPR6	CIVAL6	CISTAT	CITXID	CIRGDT	CIRGTM	CILMDT	CICHNO	CICHID	CIMS51	CIMS52	CIMS53	CIMS54	CILMTS	CIJNSO	CIJNTB	CISOPM	CISOPJ	CISECF
OOPINV    	51	OOPINV51	OOPINV51       	OHORNO	0	0	OHPPYN	0	0	OHRYEA	0	0	OHIPDT	0	0	OHSEQN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30826	20140322	0	MOVEX     	WOR03	WPPYN	WYEA6	WIP02	1395482906915	0	          	  	  	
OOPINV    	52	OOPINV52	OOPINV52       	OHPYRE	0	0	OHCUNO	0	0	OHORNO	0	0	OHIPDT	0	0	OHSEQN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30826	20140322	0	MOVEX     	WPYRE	WCU02	WOR03	WIP02	1395482906930	0	          	  	  	
OOPINV    	53	OOPINV53	OOPINV53       	OHIVST	0	0	OHCUNO	0	0	OHORNO	0	0	OHIPDT	0	0	OHSEQN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30826	20140322	0	MOVEX     	WIV03	WCU02	WOR03	WIP02	1395482906930	0	          	  	  	
OOPINV    	54	OOPINV54	OOPINV54       	OHDIVI	0	0	OHPPYN	0	0	OHONAC	0	0	OHRYEA	0	0	OHORNO	0	0	OHIPDT	0	0	OHSEQN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30826	20140322	0	MOVEX     	WDI01	WPPYN	WCI17	WYEA6	1395482906930	0	          	  	  	
OOPINV    	60	OOPINV60	OOPINV60       	OHDIVI	0	0	OHYEA4	0	0	OHIVNO	0	0	OHCUNO	0	0	OHORNO	0	0	OHIPDT	0	0	OHSEQN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30826	20140322	0	MOVEX     	WDI01	WYEA1	WIV04	WCU02	1395482906930	0	          	  	  	
OOPRED    	00	OOPRED00	OOPRED00       	OGORNO	0	0	OGCUNO	0	0	OGIPDT	0	0	OGSEQN	0	0	OGPONR	0	0	OGPOSX	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30827	20140322	0	MOVEX     	WOR03	WCU02	WIP02	WSE00	1395482907690	0	          	  	  	
OOPRED    	10	OOPRED10	OOPRED10       	OGORNO	0	0	OGCUNO	0	0	OGYEA4	0	0	OGEXIN	0	0	OGPONR	0	0	OGPOSX	0	0	OGIPDT	0	0	OGSEQN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30827	20140322	0	MOVEX     	WOR03	WCU02	WYEA1	WEX47	1395482907690	0	          	  	  	
OOPRED    	20	OOPRED20	OOPRED20       	OGORNO	0	0	OGPONR	0	0	OGPOSX	0	0	OGCUNO	0	0	OGIPDT	0	0	OGSEQN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30827	20140322	0	MOVEX     	WOR03	WPO03	WPO02	WCU02	1395482907706	0	          	  	  	
OOSPSE    	00	OOSPSE00	OOSPSE00       	O6WHLO	0	0	O6SPLC	0	0	O6CUNO	0	0	O6ADID	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65801	20131219	0	MOVEX     	WWH01	WSP53	WCU02	WAD10	1387465081533	0	          	  	  	
OOTYCH    	00	OOTYCH00	OOTYCH00       	OQORTP	0	0	OQCRID	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65737	20131219	0	MOVEX     	WOT90	WCR01	     	     	1387465057936	0	          	  	  	
OOTYCH    	10	OOTYCH10	OOTYCH10       	OQCRID	0	0	OQORTP	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65737	20131219	0	MOVEX     	WCR01	WOT90	     	     	1387465057951	0	          	  	  	
OOTYDO    	00	OOTYDO00	OOTYDO00       	UOORTP	0	0	UODOGR	0	0	UODONR	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65737	20131219	0	MOVEX     	WOT90	WDO16	WDO01	     	1387465057587	0	          	  	  	
OOTYDO    	10	OOTYDO10	OOTYDO10       	UODONR	0	0	UODOGR	0	0	UOORTP	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65737	20131219	0	MOVEX     	WDO01	WDO16	WOT90	     	1387465057602	0	          	  	  	
OOTYPE    	00	OOTYPE00	OOTYPE00       	OOORTP	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65737	20131219	0	MOVEX     	WOT90	     	     	     	1387465057382	0	          	  	  	
OOTYPE    	20	OOTYPE20	OOTYPE20       	OOORTK	0	0	OOORTP	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65737	20131219	0	MOVEX     	WOT91	WOT90	     	     	1387465057397	0	          	  	  	
OOTYPG    	00	OOTYPG00	OOTYPG00       	OGOTYG	0	0	OGORTP	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65740	20131219	0	MOVEX     	WOTYG	WOT90	     	     	1387465060854	0	          	  	  	
OOTYPG    	10	OOTYPG10	OOTYPG10       	OGORTP	0	0	OGOTYG	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65740	20131219	0	MOVEX     	WOT90	WOTYG	     	     	1387465060854	0	          	  	  	
OPAYMD    	00	OPAYMD00	OPAYMD00       	ULPMNB	0	0	ULPLNB	0	0	ULYEA4	0	0	ULINPX	0	0	ULIVNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WPM53	WPL76	WYEA1	WINB6	1395482911217	0	          	  	  	
OPAYMD    	10	OPAYMD10	OPAYMD10       	ULDIVI	0	0	ULYEA4	0	0	ULINPX	0	0	ULIVNO	0	0	ULPMNB	0	0	ULPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WYEA1	WINB6	WIV04	1395482911217	0	          	  	  	
OPAYMH    	00	OPAYMH00	OPAYMH00       	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WPM53	WPL76	     	     	1395482911532	0	          	  	  	
OPAYMH    	10	OPAYMH10	OPAYMH10       	UJDIVI	0	0	UJCSHD	0	0	UJPYDT	0	0	UJPYCD	0	0	UJPYNO	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WCS42	WPY04	WPYCD	1395482911547	0	          	  	  	
OPAYMH    	20	OPAYMH20	OPAYMH20       	UJDIVI	0	0	UJCSHD	0	0	UJPYDT	0	0	UJCUCD	0	0	UJPYNO	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WCS42	WPY04	WCU01	1395482911547	0	          	  	  	
OPAYMH    	25	OPAYMH25	OPAYMH25       	UJCSHD	0	0	UJCUCD	0	0	UJPYDT	0	0	UJPYCD	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WCS42	WCU01	WPY04	WPYCD	1395482911547	0	          	  	  	
OPAYMH    	30	OPAYMH30	OPAYMH30       	UJDIVI	0	0	UJCSHD	0	0	UJPYDT	0	0	UJCDTT	0	0	UJPYNO	0	0	UJCUCD	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WCS42	WPY04	WCD64	1395482911547	0	          	  	  	
OPAYMH    	40	OPAYMH40	OPAYMH40       	UJDIVI	0	0	UJCSHD	0	0	UJPYDT	0	0	UJPYNO	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WCS42	WPY04	WPY01	1395482911547	0	          	  	  	
OPAYMH    	50	OPAYMH50	OPAYMH50       	UJDIVI	0	0	UJFACI	0	0	UJPYNO	0	0	UJCSHD	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WFAC3	WPY01	WCS42	1395482911547	0	          	  	  	
OPAYMH    	60	OPAYMH60	OPAYMH60       	UJDIVI	0	0	UJFACI	0	0	UJCSHD	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WFAC3	WCS42	WPM53	1395482911563	0	          	  	  	
OPAYMH    	70	OPAYMH70	OPAYMH70       	UJDIVI	0	0	UJCSHD	0	0	UJPYDT	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WCS42	WPY04	WPM53	1395482911563	0	          	  	  	
OPAYMH    	80	OPAYMH80	OPAYMH80       	UJDIVI	0	0	UJPYNO	0	0	UJCKNO	0	0	UJBKID	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WPY01	WCK03	WBK10	1395482911563	0	          	  	  	
OPAYMH    	90	OPAYMH90	OPAYMH90       	UJDIVI	0	0	UJFACI	0	0	UJCSHD	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WFAC3	WCS42	WPM53	1395482911563	0	          	  	  	
OPAYMH    	92	OPAYMH92	OPAYMH92       	UJDIVI	0	0	UJFACI	0	0	UJRCNR	0	0	UJRCYA	0	0	UJPYNO	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WFAC3	WRCNR	WYEA1	1395482911563	0	          	  	  	
OPAYMH    	93	OPAYMH93	OPAYMH93       	UJDIVI	0	0	UJFACI	0	0	UJPYDT	0	0	UJPYNO	0	0	UJCSHD	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WFAC3	WPY04	WPY01	1395482911563	0	          	  	  	
OPAYMH    	94	OPAYMH94	OPAYMH94       	UJDIVI	0	0	UJFACI	0	0	UJCSHD	0	0	UJPYCD	0	0	UJCUCD	0	0	UJPTST	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WDI01	WFAC3	WCS42	WPYCD	1395482911563	0	          	  	  	
OPAYMH    	95	OPAYMH95	OPAYMH95       	UJCSHD	0	0	UJPYCD	0	0	UJCUCD	0	0	UJPYDT	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WCS42	WPYCD	WCU01	WPY04	1395482911578	0	          	  	  	
OPAYMH    	96	OPAYMH96	OPAYMH96       	UJFACI	0	0	UJPYNO	0	0	UJCSHD	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WFAC3	WPY01	WCS42	WPM53	1395482911578	0	          	  	  	
OPAYMH    	97	OPAYMH97	OPAYMH97       	UJFACI	0	0	UJPYNO	0	0	UJPYDT	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WFAC3	WPY01	WPY04	WPM53	1395482911578	0	          	  	  	
OPAYMH    	98	OPAYMH98	OPAYMH98       	UJFACI	0	0	UJPYDT	0	0	UJPYNO	0	0	UJPMNB	0	0	UJPLNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30831	20140322	0	MOVEX     	WFAC3	WPY04	WPY01	WPM53	1395482911578	0	          	  	  	
OPLAMA    	00	OPLAMA00	OPLAMA00       	S1WHLO	0	0	S1ITGR	0	0	S1ITNO	0	0	S1WHSL	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65806	20131219	0	MOVEX     	WWH01	WIT02	WIT01	WWS01	1387465086701	0	          	  	  	
OPLAMA    	10	OPLAMA10	OPLAMA10       	S1WHLO	0	0	S1ITNO	0	0	S1ITGR	0	0	S1WHSL	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65806	20131219	0	MOVEX     	WWH01	WIT01	WIT02	WWS01	1387465086701	0	          	  	  	
OPLAMA    	20	OPLAMA20	OPLAMA20       	S1ITGR	0	0	S1ITNO	0	0	S1WHLO	0	0	S1WHSL	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65806	20131219	0	MOVEX     	WIT02	WIT01	WWH01	WWS01	1387465086701	0	          	  	  	
OPLAMA    	30	OPLAMA30	OPLAMA30       	S1ITNO	0	0	S1WHLO	0	0	S1ITGR	0	0	S1WHSL	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65806	20131219	0	MOVEX     	WIT01	WWH01	WIT02	WWS01	1387465086701	0	          	  	  	
OPLAMA    	40	OPLAMA40	OPLAMA40       	S1WHLO	0	0	S1WHSL	0	0	S1ITGR	0	0	S1ITNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65806	20131219	0	MOVEX     	WWH01	WWS01	WIT02	WIT01	1387465086701	0	          	  	  	
OPLAMA    	50	OPLAMA50	OPLAMA50       	S1WHSL	0	0	S1WHLO	0	0	S1ITGR	0	0	S1ITNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65806	20131219	0	MOVEX     	WWS01	WWH01	WIT02	WIT01	1387465086701	0	          	  	  	
OPLTMA    	00	OPLTMA00	OPLTMA00       	E5PLTB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65737	20131219	0	MOVEX     	WPL72	     	     	     	1387465057729	0	          	  	  	
OPOTAB    	00	OPOTAB00	OPOTAB00       	OPCSCD	0	0	OPPONO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65559	20131219	0	MOVEX     	WCS01	WPO01	     	     	1387464959915	0	          	  	  	
OPOTAB    	10	OPOTAB10	OPOTAB10       	OPPONO	0	0	OPCSCD	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65559	20131219	0	MOVEX     	WPO01	WCS01	     	     	1387464959915	0	          	  	  	
OPRBAS    	00	OPRBAS00	OPRBAS00       	ODPRRF	0	0	ODCUCD	0	0	ODCUNO	0	0	ODFVDT	0	0	ODITNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65740	20131219	0	MOVEX     	WPR03	WCU01	WCU02	WFVD1	1387465060284	0	          	  	  	
OPRBAS    	10	OPRBAS10	OPRBAS10       	ODPRRF	0	0	ODCUCD	0	0	ODCUNO	0	0	ODFVDT	0	0	ODITNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65740	20131219	0	MOVEX     	WPR03	WCU01	WCU02	WFVD1	1387465060284	0	          	  	  	
OPRBAS    	20	OPRBAS20	OPRBAS20       	ODITNO	0	0	ODPRRF	0	0	ODCUCD	0	0	ODCUNO	0	0	ODFVDT	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65740	20131219	0	MOVEX     	WIT01	WPR03	WCU01	WCU02	1387465060284	0	          	  	  	
OPRCEL    	00	OPRCEL00	OPRCEL00       	ORSCEL	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65739	20131219	0	MOVEX     	WSC28	     	     	     	1387465059020	0	          	  	  	
OPRCEL    	10	OPRCEL10	OPRCEL10       	ORTX15	0	0	ORSCEL	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65739	20131219	0	MOVEX     	WDE03	WSC28	     	     	1387465059036	0	          	  	  	
OPRCEL    	20	OPRCEL20	OPRCEL20       	ORSCET	0	0	ORSCEL	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65739	20131219	0	MOVEX     	WSC27	WSC28	     	     	1387465059036	0	          	  	  	
OPRCEL    	30	OPRCEL30	OPRCEL30       	ORPC01	0	0	ORATI1	0	0	ORPC02	0	0	ORPC03	0	0	ORPC04	0	0	ORPC05	0	0	ORSCEL	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65739	20131219	0	MOVEX     	WOB0C	WAT80	WOB0C	WOB0C	1387465059036	0	          	  	  	
OPRCMO    	00	OPRCMO00	OPRCMO00       	OUSCMO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65740	20131219	0	MOVEX     	WSC29	     	     	     	1387465060505	0	          	  	  	
OPRCMO    	10	OPRCMO10	OPRCMO10       	OUTX40	0	0	OUSCMO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65740	20131219	0	MOVEX     	WDE02	WSC29	     	     	1387465060505	0	          	  	  	
OPRCPM    	00	OPRCPM00	OPRCPM00       	PQFACI	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65757	20131219	0	MOVEX     	WFAC3	     	     	     	1387465077516	0	          	  	  	
OPRCRA    	00	OPRCRA00	OPRCRA00       	OWSCEL	0	0	OWOBV1	0	0	OWOBV2	0	0	OWOBV3	0	0	OWOBV4	0	0	OWOBV5	0	0	OWFVDT	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65739	20131219	0	MOVEX     	WSC28	WOB21	WOB22	WOB23	1387465059997	0	          	  	  	
OPRICH    	00	OPRICH00	OPRICH00       	OJPRRF	0	0	OJCUCD	0	0	OJCUNO	0	0	OJFVDT	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65739	20131219	0	MOVEX     	WPR03	WCU01	WCU02	WFVD1	1387465059693	0	          	  	  	
