CJCONO	CJPGNM	CJQTTP	CJTX40	CJTX15	CJFILE	CJSOPT	CJNFTR	CJPAV1	CJPAV2	CJPAV3	CJPAV4	CJPAV5	CJPAV6	CJPSEQ	CJTABL	CJAGGR	CJOBK1	CJOBK2	CJOBK3	CJOBK4	CJOBK5	CJOBK6	CJOBK7	CJTXID	CJRGDT	CJRGTM	CJLMDT	CJCHNO	CJCHID	CJSOZ1	CJSOZ2	CJSOZ3	CJSOZ4	CJSOZ5	CJSOZ6	CJIBCA	CJLMTS	CJSNDI	CJCHNF	CJCHAG	CJAGRG	CJMXRE	CJSLF1	CJJNSO	CJSLF2	CJSLF3	CJSUB1	CJSUB2	CJSUB3	CJHLAL	CJSBFD	CJSDSN	CJCON1
0	MMS001    	3	Name, Item number	Name, Itmno    	MITMAS    	10	0	STD03-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63236	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463556517	0	0	0	0	0	MMSTAT	0	      	      	0	0	0	0	          	0	               
0	MMS001    	4	Drawing number, Item number	Drwg, Itmno    	MITMAS    	30	0	STD04-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63236	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463556517	0	0	0	0	0	MMSTAT	0	      	      	0	0	0	0	          	0	               
0	MMS001    	5	Item group, Item number	Itmgr, Itmno   	MITMAS    	40	0	STD05-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63236	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463556533	0	0	0	0	0	MMSTAT	0	      	      	0	0	0	0	          	0	               
0	MMS001    	8	Status, Item number	Sts, Itmno     	MITMAS    	20	0	STD08-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63236	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463556548	0	0	0	0	0	MMSTAT	0	      	      	0	0	0	0	          	0	               
0	MMS001    	9	Style no	Style no       	MITMAS    	60	0	STD09-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63236	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463556564	0	0	0	0	0	MMSTAT	0	      	      	0	0	0	0	          	0	               
0	MMS001    	10	Item, name, opt	Item, name, opt	MITMAS    	61	0	STD10-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63236	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463556579	0	0	0	0	0	MMSTAT	0	      	      	0	0	0	0	          	0	               
0	MMS001    	12	Ext item number, Item number	Ext i, Itmno   	MITMAS    	15	0	STD12-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63236	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463556579	0	0	0	0	0	MMSTAT	0	      	      	0	0	0	0	          	0	               
0	MMS002    	1	Warehouse, Item number	Whs, Itmno     	MITBAL    	00	1	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63240	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463560168	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MMS002    	2	Item number, Warehouse	Itmno, Whs     	MITBAL    	10	1	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63240	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463560183	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MMS002    	3	Responsible, Item number, Warehouse	Resp, Itmno    	MITBAL    	20	1	STD03-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63240	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463560199	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MMS002    	4	Item no, Facility, Whs type, Whs subtp	Itmno, Fac     	MITBAL    	30	1	STD04-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63240	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463560217	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MMS003    	1	Facility, Item number	Fac, Itmno     	MITFAC    	00	1	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63242	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463562399	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MMS003    	2	Item number, Facility	Itmno, Fac     	MITFAC    	10	1	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63242	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463562415	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MMS010    	1	Warehouse, Location	Whs, Loc       	MITPCE    	00	1	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63243	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463563918	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MMS010    	2	Warehouse, Stock zone, Loc type, No. bal	Whs, St zn     	MITPCE    	10	1	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63243	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463563934	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MMS010    	3	Warehouse, Location group, Location	Whs, Locgr     	MITPCE    	40	1	STD03-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63243	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463563950	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MMS010    	4	Warehouse, Loc type, No. bal ID, Multi-s	Whs, Loctp     	MITPCE    	30	1	STD04-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63243	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463563950	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MMS010    	5	Warehouse, Loc group, Stock zone, Loc ty	Whs, Locgr     	MITPCE    	70	1	STD05-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63243	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463563965	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
